avgAnnCount,incidenceRate,studyPerCap,AvgHouseholdSize,PctNoHS18_24,PctHS18_24,PctUnemployed16_Over,PctBlack,PctAsian,PctOtherRace,BirthRate,TARGET_deathRate,binnedInc,Geography
948.0,475.4,122.566,2.33,10.7,22.1,10.0,48.62,2.214,1.137,4.889,200.2,BIN_2,EAST
576.0,512.4,430.443,2.29,14.2,41.1,8.3,27.765,2.455,1.501,6.673,201.2,BIN_2,EAST
162.0,511.5,432.526,2.29,7.0,23.8,4.8,7.793,2.074,0.596,4.609,186.6,BIN_4,EAST
181.0,537.9,0.0,2.21,6.9,34.2,5.6,12.21,1.083,0.632,3.91,176.1,BIN_2,EAST
406.0,472.0,11.343,2.75,13.9,37.4,8.0,41.794,1.385,0.549,5.72,199.3,BIN_5,EAST
157.0,596.9,0.0,2.32,19.4,49.6,4.9,12.742,0.965,2.246,7.446,210.5,BIN_3,EAST
117.0,401.9,1026.242,2.47,8.9,30.6,6.7,10.623,2.4,2.724,6.643,192.8,BIN_3,EAST
112.0,371.3,0.0,2.34,23.8,37.5,9.6,0.445,0.876,0.762,3.802,188.3,BIN_3,WEST
814.0,452.4,462.406,2.72,20.8,35.6,6.9,1.49,2.616,10.921,6.253,163.9,BIN_5,WEST
399.0,451.5,727.09,2.7,24.1,33.3,7.5,0.458,0.796,5.169,4.217,154.7,BIN_4,WEST
575.0,480.2,136.08,2.27,20.7,34.4,9.9,0.917,1.481,0.822,5.956,181.3,BIN_3,WEST
30.0,476.2,0.0,2.31,6.6,31.4,10.4,0.351,0.552,3.359,5.205,194.4,BIN_3,WEST
571.0,455.5,202.961,2.54,20.4,33.6,10.7,0.62,1.319,1.499,6.299,184.1,BIN_3,WEST
194.0,449.9,24.671,2.76,18.9,38.9,6.5,0.341,0.742,21.157,4.643,157.4,BIN_4,WEST
41.0,358.2,0.0,2.39,46.0,24.7,12.2,0.261,0.131,1.072,4.978,161.1,BIN_2,WEST
230.0,420.9,0.0,3.4,28.9,38.0,7.2,2.058,2.112,22.326,8.388,163.5,BIN_5,WEST
11.0,293.6,0.0,2.3,11.0,32.9,7.4,0.0,1.211,0.0,13.555,115.0,BIN_3,WEST
362.0,417.9,0.0,3.0,28.7,33.4,10.1,0.718,1.026,22.464,6.926,173.1,BIN_4,WEST
489.0,518.4,140.603,2.51,20.8,38.9,14.3,1.235,1.588,1.509,5.714,194.6,BIN_3,WEST
505.0,462.0,0.0,2.33,14.7,43.0,9.0,2.946,4.641,1.453,6.114,143.5,BIN_5,WEST
273.0,480.9,262.588,2.18,25.2,27.1,9.5,0.861,1.626,0.479,5.306,154.9,BIN_4,WEST
187.0,414.6,0.0,2.46,12.4,30.4,11.7,6.694,0.904,0.251,5.803,170.7,BIN_2,CENTER
211.0,464.3,0.0,2.28,21.2,35.1,13.2,0.453,0.244,0.29,3.935,203.8,BIN_1,CENTER
286.0,345.3,0.0,2.64,9.3,21.9,6.5,1.568,1.389,0.607,4.541,149.1,BIN_5,CENTER
88.0,416.1,0.0,2.3,21.7,41.0,12.0,0.461,0.583,0.691,3.798,178.6,BIN_2,CENTER
204.0,393.1,384.859,2.3,16.7,26.2,9.2,0.253,0.259,0.131,3.887,178.5,BIN_3,CENTER
136.0,358.9,1318.443,2.31,28.3,33.0,7.0,0.488,0.619,0.085,6.088,172.2,BIN_3,CENTER
523.0,413.5,9.191,2.45,11.7,32.8,7.8,6.393,1.973,1.423,5.808,178.6,BIN_5,CENTER
211.0,489.1,422.183,2.33,10.4,34.5,8.4,0.748,0.569,0.221,5.056,168.0,BIN_4,CENTER
2484.0,514.3,523.307,2.48,19.7,31.5,13.2,20.42,0.958,0.472,4.864,192.1,BIN_2,CENTER
195.0,475.7,0.0,2.3,24.9,36.2,11.0,0.361,0.412,0.082,6.39,196.5,BIN_2,CENTER
84.0,324.9,0.0,2.1,15.6,32.0,9.5,4.569,0.499,0.12,2.774,195.2,BIN_1,CENTER
551.0,521.2,556.55,2.46,12.3,31.2,6.6,1.374,0.714,0.385,5.65,151.8,BIN_5,CENTER
219.0,447.1,0.0,2.45,11.3,39.2,8.5,5.635,0.377,0.712,3.749,168.3,BIN_3,CENTER
230.0,396.3,0.0,2.5,14.0,28.7,9.0,0.635,0.325,0.13,6.31,187.5,BIN_3,CENTER
153.0,373.8,0.0,2.51,5.8,21.6,7.2,0.742,2.921,0.235,5.374,155.4,BIN_2,CENTER
228.0,448.5,0.0,2.3,13.6,35.4,7.8,0.396,0.604,0.3,5.169,181.6,BIN_2,CENTER
1352.0,514.9,443.924,2.4,5.9,16.7,9.0,11.151,5.677,1.772,4.499,165.5,BIN_3,CENTER
275.0,417.8,0.0,2.72,17.0,39.4,10.4,3.273,0.348,1.054,6.911,173.0,BIN_4,CENTER
72.0,344.3,0.0,2.07,21.4,35.6,9.0,0.504,0.365,0.278,4.683,167.6,BIN_1,CENTER
260.0,446.7,99.013,2.61,5.1,17.0,11.3,2.585,1.694,0.306,3.815,180.1,BIN_2,CENTER
883.0,473.5,514.126,2.48,16.8,30.4,10.3,8.525,0.664,0.48,5.041,193.8,BIN_3,CENTER
1199.0,464.2,810.718,2.47,7.1,20.4,9.1,10.971,2.322,0.717,4.426,171.0,BIN_3,CENTER
103.0,469.6,0.0,2.38,19.9,41.0,10.4,0.685,0.429,0.25,4.369,200.7,BIN_2,CENTER
12.0,337.6,0.0,2.1,20.8,32.7,7.0,0.864,0.136,0.045,7.937,113.5,BIN_2,CENTER
492.0,484.6,135.788,2.64,15.0,37.2,10.5,1.272,0.47,0.595,5.408,186.7,BIN_4,CENTER
138.0,372.9,0.0,2.31,17.1,21.1,7.1,0.574,0.689,0.726,5.887,132.5,BIN_5,CENTER
512.0,425.8,649.265,2.46,14.0,31.4,8.6,2.645,0.287,1.529,4.63,177.6,BIN_4,CENTER
855.0,433.5,0.0,2.66,12.6,31.2,5.9,0.473,0.909,0.337,4.427,162.7,BIN_5,CENTER
33.0,366.0,0.0,2.27,25.7,49.4,11.6,8.538,0.154,0.432,5.96,175.3,BIN_2,CENTER
75.0,422.5,0.0,2.07,15.8,29.4,12.5,1.711,0.589,0.652,3.381,160.3,BIN_2,CENTER
186.0,494.9,81.763,2.28,27.8,40.4,11.5,3.183,0.387,0.061,4.047,180.0,BIN_2,CENTER
343.0,430.4,74.388,2.38,6.4,23.3,8.1,1.691,0.706,0.269,3.315,168.7,BIN_3,CENTER
144.0,350.2,799.083,2.3,24.5,33.9,10.7,0.996,0.599,0.564,5.961,190.2,BIN_3,CENTER
222.0,448.5,626.93,2.61,8.7,22.6,12.2,2.748,0.815,0.252,4.303,177.2,BIN_2,CENTER
108.0,310.1,0.0,2.19,19.9,43.3,8.5,0.266,0.202,0.059,5.558,185.0,BIN_2,CENTER
436.0,438.7,0.0,2.45,13.1,34.5,8.5,1.381,2.331,0.611,5.763,154.4,BIN_4,CENTER
84.0,417.3,0.0,2.52,14.1,49.1,11.0,0.527,0.447,0.247,4.809,190.2,BIN_2,CENTER
652.0,371.0,608.419,2.55,12.5,35.6,8.3,2.323,0.617,0.608,6.102,182.8,BIN_5,CENTER
348.0,475.3,0.0,2.59,18.2,42.1,11.2,2.116,0.39,0.414,5.832,184.5,BIN_2,CENTER
88.0,484.4,0.0,2.27,32.3,26.3,16.0,0.362,0.0,0.34,3.263,207.6,BIN_2,CENTER
975.0,499.0,260.432,2.56,17.9,34.9,11.9,13.819,0.51,0.438,4.974,189.2,BIN_2,CENTER
236.0,393.2,0.0,2.58,21.8,37.7,10.1,1.376,0.314,1.724,5.714,197.0,BIN_2,CENTER
128.0,370.2,0.0,2.6,30.0,32.9,8.7,1.3,0.282,1.59,4.931,153.3,BIN_2,CENTER
134.0,402.9,0.0,2.22,28.6,27.9,12.4,0.311,0.561,0.259,6.506,177.0,BIN_1,CENTER
49.0,396.0,0.0,2.01,31.1,21.5,13.7,0.318,0.508,0.365,3.277,171.1,BIN_1,CENTER
165.0,541.3,1778.125,2.6,23.8,39.6,10.3,0.792,0.28,0.168,4.212,193.7,BIN_2,CENTER
59.0,404.3,0.0,2.27,37.1,27.9,13.2,0.438,0.083,0.272,5.041,199.5,BIN_1,CENTER
145.0,457.0,0.0,2.38,20.5,39.6,8.2,0.381,0.625,0.381,3.216,194.7,BIN_3,CENTER
1060.0,404.1,7.144,2.74,8.8,24.3,6.1,1.635,2.798,2.914,5.372,142.2,BIN_5,CENTER
99.0,414.7,0.0,2.13,16.2,27.6,13.1,0.46,0.338,0.107,3.178,171.8,BIN_2,CENTER
228.0,496.9,0.0,2.06,19.4,33.6,14.2,0.199,0.274,0.091,5.929,201.8,BIN_1,CENTER
1160.0,475.4,460.408,2.44,15.6,27.8,11.1,18.404,1.174,1.689,5.433,175.3,BIN_3,CENTER
953.0,488.0,500.391,2.47,16.7,36.3,10.4,2.203,0.625,0.645,4.646,189.5,BIN_4,CENTER
293.0,404.4,0.0,2.59,25.2,40.9,8.6,2.765,0.634,2.016,7.077,178.9,BIN_3,CENTER
209.0,368.5,0.0,2.55,17.8,39.1,10.7,0.571,0.312,0.607,5.168,170.6,BIN_2,CENTER
54.0,439.1,0.0,2.38,16.7,53.8,15.6,0.495,1.472,0.181,4.633,213.7,BIN_2,CENTER
323.0,459.0,0.0,2.49,20.4,36.1,9.3,1.148,0.316,0.351,6.305,181.9,BIN_3,CENTER
385.0,431.5,173.156,2.61,29.2,33.7,8.4,3.614,0.579,3.922,4.666,188.2,BIN_3,CENTER
1490.0,463.9,1290.125,2.43,5.6,15.4,7.4,12.073,8.438,0.904,4.12,157.0,BIN_5,CENTER
212.0,528.4,0.0,2.56,19.0,39.4,9.5,0.644,0.626,0.098,5.249,199.2,BIN_2,CENTER
1962.668,453.549,0.0,2.05,19.4,42.4,7.3,0.366,0.309,0.082,7.867,164.1,BIN_2,CENTER
1962.668,453.549,418.421,2.7,15.9,32.3,6.2,4.901,4.089,1.694,6.191,167.9,BIN_5,CENTER
1962.668,453.549,0.0,2.41,18.5,38.2,3.5,0.516,0.465,0.374,5.235,189.3,BIN_4,CENTER
1962.668,453.549,1050.972,2.59,12.8,24.7,10.6,0.819,0.872,0.262,6.562,162.6,BIN_3,CENTER
1962.668,453.549,0.0,2.45,12.6,27.0,6.7,2.325,1.132,0.117,7.207,155.3,BIN_4,CENTER
489.0,532.7,12.308,2.32,12.0,30.9,6.9,4.291,1.343,1.174,4.276,182.1,BIN_4,EAST
418.0,472.2,130.062,2.37,16.9,30.3,6.7,4.394,1.74,0.904,3.458,171.5,BIN_5,EAST
282.0,522.0,41.242,2.54,3.5,18.1,6.1,1.766,0.913,0.777,3.085,181.4,BIN_4,EAST
320.0,461.0,0.0,2.31,8.8,39.2,9.5,1.968,0.646,0.546,4.155,160.7,BIN_3,EAST
255.0,463.7,25.989,2.37,17.8,39.2,7.9,3.068,0.56,1.478,3.244,164.5,BIN_4,EAST
274.0,466.4,0.0,2.36,23.6,33.1,8.8,5.569,0.431,1.654,5.861,180.9,BIN_3,EAST
354.0,504.2,0.0,2.4,24.5,27.8,9.3,1.577,0.63,0.744,4.807,183.4,BIN_3,EAST
388.0,520.5,0.0,2.45,13.1,32.7,6.7,2.775,0.695,1.423,6.003,181.6,BIN_4,EAST
338.0,505.7,0.0,2.55,24.8,37.0,9.1,6.346,0.969,0.733,4.627,187.3,BIN_4,EAST
404.0,480.7,15.848,2.4,13.3,29.0,8.7,0.998,0.465,0.501,4.741,150.9,BIN_3,EAST
554.0,500.8,0.0,2.54,8.1,44.2,10.6,5.526,1.45,1.669,7.816,177.0,BIN_4,EAST
154.0,470.1,593.538,0.025,18.5,35.1,8.3,0.918,0.446,0.645,5.441,173.6,BIN_3,EAST
345.0,462.2,0.0,2.42,6.5,24.2,5.4,2.449,1.36,0.73,5.026,172.0,BIN_4,EAST
428.0,505.4,125.263,2.55,7.1,25.6,5.1,2.049,0.801,0.179,3.239,174.2,BIN_4,EAST
326.0,511.0,60.433,2.5,19.1,28.5,8.9,2.129,0.727,5.376,6.044,170.1,BIN_2,EAST
1385.0,507.2,0.0,2.39,9.8,29.9,7.6,7.389,1.155,0.526,4.921,177.1,BIN_4,EAST
1470.0,501.5,38.71,0.024,13.2,27.4,7.4,6.021,3.617,1.564,5.551,173.9,BIN_4,EAST
657.0,484.6,100.401,2.38,9.2,26.2,6.4,2.507,1.2,0.971,5.35,162.9,BIN_5,EAST
1860.0,503.5,66.199,2.9,13.2,31.5,7.3,10.056,2.596,8.511,5.163,173.6,BIN_5,EAST
252.0,495.9,0.0,2.43,23.3,38.5,9.0,6.054,0.566,1.424,4.445,184.2,BIN_3,EAST
34.0,459.8,0.0,2.44,31.7,41.0,12.7,35.254,0.386,0.492,7.283,205.0,BIN_1,EAST
828.0,477.1,264.915,2.69,18.3,35.0,9.8,12.349,2.261,1.978,4.755,181.0,BIN_4,EAST
213.0,458.4,0.0,2.33,4.7,15.1,6.2,3.092,0.867,1.605,3.12,177.2,BIN_2,EAST
745.0,459.8,21.545,2.85,20.9,34.1,8.9,15.026,0.681,2.991,5.255,184.9,BIN_4,EAST
65.0,464.6,0.0,2.43,15.9,40.8,11.6,31.714,0.098,1.043,5.365,205.2,BIN_2,EAST
298.0,462.5,0.0,2.75,18.3,34.6,10.3,19.068,1.067,7.488,5.258,182.2,BIN_3,EAST
398.0,524.4,722.817,2.47,21.5,37.7,13.1,40.245,0.635,1.569,6.174,194.0,BIN_1,EAST
279.0,483.7,0.0,2.52,16.7,28.2,11.1,3.863,0.781,2.68,5.517,181.8,BIN_2,EAST
243.0,440.0,0.0,2.16,24.7,24.8,7.3,1.106,0.719,4.263,5.212,161.4,BIN_2,EAST
117.0,416.2,94.612,2.36,15.7,17.8,7.3,1.945,0.476,0.566,4.342,143.7,BIN_2,EAST
164.0,491.5,0.0,0.025,13.4,34.4,14.7,43.563,0.156,1.42,3.58,177.0,BIN_1,EAST
105.0,450.3,131.182,2.36,19.3,19.5,8.6,0.874,0.307,1.2,3.814,180.9,BIN_1,EAST
154.0,447.6,36.3,2.52,17.9,45.0,10.5,18.481,1.565,1.337,5.655,153.3,BIN_2,EAST
648.0,483.6,392.149,2.44,14.6,40.2,8.0,12.35,1.077,0.645,3.695,160.3,BIN_4,EAST
511.0,452.5,21.295,2.52,22.0,29.9,11.9,38.199,0.838,3.375,6.201,189.0,BIN_3,EAST
1007.0,442.6,154.294,2.33,8.9,23.8,8.9,14.365,1.383,1.007,4.937,164.0,BIN_4,EAST
145.0,452.7,48.957,2.35,22.1,33.9,15.9,56.813,0.109,0.305,2.455,189.9,BIN_1,EAST
588.0,477.5,203.96,2.75,7.6,45.5,11.6,15.507,1.822,2.663,9.215,179.9,BIN_3,EAST
540.0,436.7,240.531,2.47,5.8,23.9,6.4,11.675,7.299,2.585,4.203,157.3,BIN_5,EAST
107.0,499.4,0.0,2.36,21.3,35.5,9.7,19.034,0.262,1.209,5.097,151.3,BIN_3,EAST
214.0,473.4,25.107,2.61,9.3,24.7,10.1,36.931,1.432,0.562,5.03,203.9,BIN_3,EAST
298.0,463.5,0.0,2.67,22.0,32.2,9.8,17.119,0.208,3.682,3.014,169.8,BIN_3,EAST
82.0,400.0,0.0,2.44,8.0,61.1,12.7,24.27,0.015,0.393,7.827,159.5,BIN_2,EAST
689.0,457.6,244.538,2.48,7.3,17.2,12.1,34.147,1.702,2.905,4.08,171.8,BIN_2,EAST
144.0,423.9,0.0,2.3,15.0,30.2,8.8,5.087,0.123,1.973,4.746,156.1,BIN_3,EAST
823.0,502.3,245.1,2.59,19.8,33.7,9.0,5.994,1.006,3.277,5.037,177.5,BIN_2,EAST
554.0,409.6,14.903,2.87,23.4,34.1,12.1,24.107,0.756,4.386,5.972,193.0,BIN_1,EAST
622.0,520.3,337.845,2.42,21.6,35.8,10.5,18.406,0.491,2.754,5.073,194.3,BIN_2,EAST
822.0,508.1,64.682,2.6,17.6,30.0,11.5,16.141,0.908,2.793,4.889,189.8,BIN_3,EAST
401.0,443.9,1581.563,2.48,26.7,32.1,12.2,10.183,0.595,2.097,5.963,174.8,BIN_1,EAST
333.0,454.3,533.551,2.7,22.7,36.4,10.4,25.712,0.395,8.517,5.051,183.6,BIN_1,EAST
203.0,487.8,112.647,2.59,20.9,31.0,15.5,38.453,0.768,1.186,6.794,189.6,BIN_1,EAST
280.0,460.9,0.0,2.43,19.0,32.7,9.3,4.119,0.315,0.72,4.962,184.5,BIN_3,EAST
453.0,481.1,82.482,2.47,17.2,35.8,6.9,3.704,0.612,1.003,4.712,198.1,BIN_2,EAST
93.0,516.6,0.0,2.58,13.9,34.8,7.7,1.525,0.53,0.473,5.561,215.3,BIN_1,EAST
225.0,396.8,0.0,2.31,16.2,31.9,6.9,3.915,0.623,2.858,4.727,137.0,BIN_3,EAST
24.0,431.0,0.0,2.45,28.1,40.7,14.1,30.395,2.818,4.359,7.089,222.3,BIN_1,EAST
783.0,429.7,35.916,2.99,16.0,31.6,7.7,11.831,2.118,3.022,5.847,158.6,BIN_5,EAST
257.0,490.4,112.188,2.65,27.2,40.1,12.2,49.604,0.455,4.08,6.679,198.5,BIN_1,EAST
132.0,447.7,0.0,2.48,25.7,48.4,10.7,50.884,0.293,1.749,4.84,185.4,BIN_1,EAST
83.0,453.6,0.0,2.4,29.6,22.7,15.5,48.911,0.0,2.195,3.123,167.9,BIN_1,EAST
207.0,414.0,75.606,2.35,2.1,15.5,9.5,1.133,0.896,0.98,2.833,136.0,BIN_2,EAST
611.0,458.6,805.594,2.56,18.0,31.3,12.4,31.328,1.156,7.007,5.692,191.3,BIN_1,EAST
404.0,441.2,87.589,2.48,17.1,30.7,11.7,4.472,0.318,2.302,3.785,183.5,BIN_1,EAST
431.0,452.4,305.945,2.5,23.3,33.8,10.1,38.389,0.928,6.922,4.941,199.1,BIN_2,EAST
219.0,449.1,0.0,2.45,13.9,44.3,8.3,3.382,0.055,3.15,6.549,179.7,BIN_2,EAST
134.0,512.6,0.0,2.35,9.3,42.4,11.0,1.176,0.193,0.926,3.945,178.6,BIN_1,EAST
17.0,405.2,0.0,2.14,10.8,38.4,1.2,1.324,1.239,0.555,4.048,140.0,BIN_3,CENTER
76.0,479.1,0.0,2.07,12.1,15.5,2.4,0.937,2.019,0.766,8.044,173.1,BIN_4,CENTER
32.0,462.9,0.0,2.97,21.9,36.4,6.1,0.0,0.074,0.648,9.493,169.9,BIN_2,CENTER
43.0,430.4,0.0,2.09,15.4,32.3,2.6,0.889,0.226,0.422,4.568,174.1,BIN_5,CENTER
22.0,472.9,0.0,2.28,11.4,44.3,1.8,0.124,0.0,2.391,9.936,209.3,BIN_5,CENTER
14.0,448.3,0.0,2.25,23.0,30.5,2.3,0.045,0.226,0.453,6.75,166.8,BIN_5,CENTER
403.0,438.9,1161.403,2.3,7.9,33.2,2.3,0.914,0.68,0.311,6.138,141.6,BIN_5,CENTER
622.0,462.5,204.067,2.29,7.0,20.7,3.2,3.179,2.685,0.441,6.445,143.4,BIN_4,CENTER
28.0,406.8,522.466,2.17,10.1,20.2,0.8,0.077,0.334,0.0,7.12,170.7,BIN_4,CENTER
26.0,320.2,0.0,2.3,9.6,21.1,1.5,1.482,0.346,0.366,12.011,126.0,BIN_4,CENTER
11.0,330.6,0.0,2.07,11.2,34.6,0.7,0.475,0.864,0.0,14.4,93.8,BIN_5,CENTER
17.0,355.6,0.0,2.6,24.1,35.1,4.3,0.095,1.335,0.834,4.711,127.1,BIN_5,CENTER
20.0,532.1,0.0,2.15,7.4,50.9,1.9,0.0,0.0,0.591,8.209,227.6,BIN_3,CENTER
24.0,352.4,0.0,2.13,15.9,30.1,3.6,0.0,0.462,0.0,6.271,166.9,BIN_3,CENTER
26.0,516.2,0.0,2.22,14.6,43.9,1.3,0.119,0.683,0.059,6.308,174.5,BIN_5,CENTER
277.0,462.5,338.429,2.25,3.0,19.2,3.6,2.488,2.35,0.776,5.408,162.5,BIN_4,CENTER
18.0,385.4,0.0,2.05,26.1,41.3,3.4,0.339,0.0,0.423,7.278,147.3,BIN_2,CENTER
22.0,535.5,3457.217,2.16,24.4,48.7,2.0,1.245,0.215,0.129,7.692,232.3,BIN_4,CENTER
19.0,481.5,0.0,2.25,10.8,25.0,1.1,0.725,0.0,0.0,15.157,160.3,BIN_4,CENTER
13.0,336.1,0.0,2.24,21.9,49.1,0.9,0.0,0.0,1.687,6.977,104.8,BIN_3,CENTER
27.0,370.5,0.0,2.2,24.3,23.2,1.9,0.122,0.0,0.146,4.692,134.7,BIN_4,CENTER
11.0,360.6,0.0,2.12,11.1,53.5,2.2,0.308,0.308,0.051,4.361,108.8,BIN_3,CENTER
36.0,429.1,0.0,2.2,9.7,37.8,3.1,0.172,0.206,0.275,12.284,148.3,BIN_4,CENTER
22.0,424.9,0.0,2.06,40.3,11.1,1.2,0.326,0.507,0.0,4.662,125.9,BIN_2,CENTER
70.0,515.6,0.0,2.18,20.2,30.5,1.6,0.085,0.127,0.402,6.094,153.1,BIN_5,CENTER
55.0,482.0,0.0,2.31,21.6,41.4,3.2,0.046,0.22,0.151,2.63,151.9,BIN_5,CENTER
160.0,487.9,0.0,2.3,7.2,28.3,3.2,0.645,0.141,1.145,5.955,165.2,BIN_5,CENTER
42.0,485.1,0.0,2.83,24.4,37.6,4.7,0.119,0.67,0.573,5.573,196.8,BIN_5,CENTER
23.0,436.0,0.0,1.95,4.6,39.4,0.7,1.378,0.0,0.0,10.426,205.3,BIN_3,CENTER
9.0,338.6,0.0,2.3,11.6,35.7,3.6,0.33,0.165,1.209,15.434,137.6,BIN_5,CENTER
43.0,381.4,141.024,2.14,13.4,41.4,3.5,0.236,0.083,1.082,8.21,177.0,BIN_5,CENTER
26.0,357.4,0.0,2.08,16.3,12.2,0.9,0.523,0.0,0.068,9.305,106.5,BIN_2,CENTER
67.0,436.3,0.0,2.2,11.4,21.5,1.2,0.095,0.579,0.182,2.601,164.9,BIN_4,CENTER
35.0,447.0,0.0,2.25,20.1,45.7,2.0,0.587,0.293,0.0,9.291,181.4,BIN_5,CENTER
14.0,403.5,0.0,2.46,28.9,37.3,1.6,0.156,0.507,0.0,4.896,151.7,BIN_5,CENTER
90.0,456.9,0.0,2.28,6.4,29.2,3.0,0.466,0.343,0.803,6.604,137.7,BIN_5,CENTER
61.0,474.1,0.0,3.0,22.5,25.0,4.8,0.538,0.255,0.186,6.727,216.9,BIN_1,CENTER
31.0,579.7,3353.973,2.22,16.2,38.7,1.2,1.084,0.568,0.852,6.285,188.2,BIN_5,CENTER
9.0,374.8,0.0,2.05,40.7,33.3,2.0,0.0,0.0,0.224,4.95,124.8,BIN_3,CENTER
126.0,425.7,31.1,2.44,13.0,26.8,2.8,1.114,1.258,1.844,10.503,131.8,BIN_5,CENTER
10.0,341.9,0.0,2.09,12.3,40.0,4.0,0.0,0.0,0.354,7.099,117.6,BIN_5,CENTER
130.0,471.0,0.0,2.15,14.4,31.0,2.5,0.522,0.489,0.83,5.223,172.5,BIN_4,CENTER
19.0,527.4,0.0,2.25,19.2,41.0,2.9,0.0,0.087,0.218,16.456,169.4,BIN_4,CENTER
53.0,475.3,0.0,2.35,6.5,19.6,2.7,0.582,0.26,0.272,4.194,158.0,BIN_5,CENTER
1072.0,454.6,14.727,2.6,17.7,33.4,7.5,9.602,0.67,0.958,5.381,174.3,BIN_4,EAST
220.0,445.2,22.757,2.68,13.5,41.9,9.1,10.333,0.288,4.119,5.954,195.9,BIN_2,EAST
116.0,468.1,0.0,2.39,20.3,39.8,8.3,25.685,0.448,0.224,7.129,201.7,BIN_1,CENTER
119.0,430.8,0.0,2.52,16.0,35.9,11.8,25.988,0.057,2.176,5.181,212.3,BIN_1,CENTER
370.0,490.9,0.0,2.23,17.6,42.1,7.6,0.329,0.504,0.519,4.674,194.7,BIN_2,CENTER
887.0,401.0,92.121,2.75,14.7,39.8,4.2,1.491,3.469,2.516,5.821,166.2,BIN_5,CENTER
210.0,426.3,0.0,2.45,10.6,34.4,8.4,0.355,0.457,0.043,9.036,198.2,BIN_2,CENTER
68.0,456.2,0.0,2.39,25.1,32.8,9.4,28.958,0.0,9.075,5.142,214.0,BIN_1,CENTER
27.0,364.5,0.0,2.4,9.4,49.3,7.2,22.173,0.21,0.057,3.102,202.4,BIN_2,CENTER
146.0,380.4,0.0,2.49,23.0,45.9,6.2,0.565,0.384,0.934,6.345,167.6,BIN_1,CENTER
104.0,401.9,0.0,2.28,4.9,13.0,8.4,23.915,0.835,0.492,3.698,170.4,BIN_2,CENTER
76.0,398.5,0.0,2.37,17.4,43.1,13.6,43.307,0.0,0.015,4.318,137.6,BIN_1,EAST
98.0,433.2,0.0,2.31,18.4,48.9,9.5,0.364,0.091,1.286,8.812,228.7,BIN_1,CENTER
189.0,460.8,0.0,2.5,15.9,47.6,10.2,0.517,0.28,0.261,4.102,188.5,BIN_2,CENTER
51.0,462.3,0.0,2.53,21.1,27.2,9.7,10.987,0.106,0.176,3.533,163.4,BIN_3,CENTER
120.0,414.9,0.0,2.37,10.9,19.9,10.1,35.594,0.703,1.624,6.776,210.0,BIN_2,CENTER
120.0,443.9,47.576,2.49,15.6,41.8,8.1,12.037,0.052,0.223,5.789,167.2,BIN_2,CENTER
374.0,387.1,402.476,2.52,7.8,26.9,7.5,13.667,1.234,1.059,5.052,191.0,BIN_3,CENTER
296.0,439.8,0.0,2.58,15.7,46.0,7.9,1.132,1.653,1.197,5.975,195.3,BIN_3,CENTER
190.0,389.9,0.0,2.67,17.0,39.7,9.9,50.851,0.631,0.818,7.947,242.9,BIN_1,CENTER
93.0,433.4,0.0,2.49,16.4,55.1,8.6,23.026,0.618,0.223,3.789,230.9,BIN_2,CENTER
53.0,472.7,0.0,2.26,22.1,43.5,8.3,41.218,2.25,0.686,1.704,250.0,BIN_1,CENTER
146.0,453.8,0.0,2.57,23.5,55.9,19.4,45.257,0.359,0.096,2.571,194.0,BIN_1,EAST
73.0,455.6,0.0,2.33,21.4,45.8,17.7,48.057,0.057,0.808,5.622,186.9,BIN_1,CENTER
98.0,455.8,0.0,2.43,4.8,25.0,14.3,28.789,0.267,1.66,4.351,190.6,BIN_1,CENTER
455.0,449.0,0.0,2.65,8.7,23.8,6.6,11.302,1.271,1.046,4.772,174.0,BIN_4,CENTER
92.0,396.3,0.0,2.58,20.6,40.6,11.0,0.912,0.291,0.106,7.574,201.6,BIN_2,CENTER
78.0,394.1,0.0,2.27,19.8,42.9,7.6,0.123,1.505,0.0,8.096,175.0,BIN_1,CENTER
665.0,464.4,421.911,2.35,17.1,34.8,9.2,8.349,0.631,3.033,3.943,196.4,BIN_2,CENTER
106.0,502.9,0.0,2.61,12.1,42.9,9.4,3.8,0.543,0.377,5.539,190.5,BIN_3,CENTER
197.0,414.1,0.0,2.56,20.5,40.2,9.0,0.917,0.134,0.786,5.732,194.5,BIN_2,CENTER
102.0,380.6,0.0,2.81,26.3,38.3,7.9,29.817,0.027,2.001,6.208,185.0,BIN_1,CENTER
174.0,422.1,0.0,2.59,13.9,38.1,7.6,11.655,0.15,0.252,3.906,200.3,BIN_2,CENTER
87.0,477.4,0.0,2.45,18.9,40.0,9.4,14.501,0.0,1.418,5.245,190.8,BIN_1,EAST
71.0,434.6,0.0,2.65,22.5,21.7,8.5,21.8,0.022,9.111,5.694,220.6,BIN_1,CENTER
196.0,438.6,0.0,2.52,11.8,30.9,6.9,2.054,0.869,0.495,4.404,170.1,BIN_2,CENTER
93.0,420.0,0.0,2.28,21.5,36.5,10.0,1.202,0.215,0.401,4.812,184.1,BIN_1,CENTER
119.0,532.1,0.0,2.25,19.2,45.2,7.9,17.338,0.216,0.636,5.671,233.0,BIN_1,CENTER
435.0,502.1,27.947,2.41,13.0,33.2,11.2,55.584,0.808,0.698,4.807,204.1,BIN_1,CENTER
